0.0011744,0.0665904
0.0021744,0.0665904
0.00566744,0.0665904
0.0166744,0.0665904
0.0222428,0.00443910
0.0277906,0.0471496
0.0389069,0.0172057
0.0444856,0.0200727
0.0556070,0.0268446
0.0722557,0.0282864
0.0945320,0.0253986
0.116721,0.0203068
0.122335,0.0195246
0.138953,0.0165075
0.144578,0.0136229
0.155628,0.0118507
0.166821,0.0115378
0.189064,0.00899307
0.194535,0.00899080
0.205746,0.0110685
0.216767,0.0132350
0.227883,0.0186921
0.233441,0.0263992
0.266790,0.0174450
0.283465,0.0253279
0.305697,0.0378025
0.327930,0.0233139
0.339203,0.0174777
0.344604,0.0143783
0.355720,0.0116882
0.383511,0.0137948
0.417053,0.0165362
0.427976,0.0162811
0.439092,0.0134190
0.444856,0.0138128
0.472660,0.0113792
0.489115,0.0113698
0.516906,0.0128745
0.550255,0.0143783
0.583604,0.0110601
0.622510,0.00839096
0.655859,0.00577941
0.672534,0.00409214
0.694766,0.00302001
0.716999,0.00199567
0.733673,0.00155646
0.767022,0.00216807
0.778138,0.00319152
0.783696,0.00392607
0.794812,0.00570015
0.800371,0.00850764
0.833719,0.0134190
0.867068,0.0116882
0.889301,0.0103222
0.928208,0.0125237
0.961556,0.0156204
0.989347,0.0194827
1.00602,0.0167370
1.02825,0.0149865
1.08384,0.0165075
1.09495,0.0137948
1.12830,0.0110601
1.16165,0.00924257
1.18388,0.00816238
1.20056,0.00950140
1.21723,0.0107588
1.23946,0.0121826
1.26170,0.0101806
1.28949,0.00816238
1.32839,0.00911582
1.36730,0.0106112
1.39509,0.00862594
1.41732,0.0101806
1.46179,0.00862594
1.48958,0.00741030
1.52849,0.00627867
1.56739,0.00503397
1.58407,0.00392607
1.61186,0.00302001
1.64521,0.00310458
1.70079,0.00274175
1.73969,0.00210901
1.77304,0.00149329
1.78972,0.00105733
1.79528,0.000813321
1.82307,0.000608581
1.83418,0.000396644
1.83418,0.000273195
1.84530,0.000173205
1.86753,0.000292725
1.88976,0.000207265
1.90088,0.000136964
1.92311,4.17672e-05
1.93979,0.000135085
1.94535,0.000331463
1.94535,0.00101442
1.94535,0.00219822
1.96202,0.00432454
1.99537,0.00546883
2.02316,0.00489684
2.04539,0.00381912
2.05651,0.00277987
2.07874,0.00216807
2.11209,0.00169091
2.12876,0.00128284
2.14544,0.00101442
2.16767,0.00074864
2.18990,0.00101442
2.19546,0.00137455
2.20102,0.00208008
2.20658,0.00302001
2.23437,0.00469811
2.25104,0.00328090
2.26216,0.00259441
2.26772,0.00181179
2.28439,0.00139366
2.30107,0.00107203
2.30662,0.00081332
2.33997,0.000634322
2.35665,0.000959909
2.36220,0.00151406
2.38444,0.00266706
2.40111,0.00371509
2.45113,0.00281853
2.50116,0.00242132
2.55118,0.00191468
2.60120,0.00160004
2.62899,0.00202342
2.68458,0.00166772
2.72348,0.00128284
2.74016,0.00100051
2.76239,0.00076961
2.79018,0.000544928
2.80130,0.000738381
2.85132,0.000933760
2.86799,0.00123078
2.91246,0.00133711
2.95137,0.00116464
2.97916,0.000895867
3.00695,0.000718267
3.02362,0.000530084
3.04585,0.000385839
3.06253,0.000288710
3.07920,0.000204422
3.13478,0.000180531
3.15702,0.000231475
3.18481,0.000300922
3.21260,0.000402159
3.21816,0.000537455
3.26818,0.000738381
3.31264,0.000670347
3.36267,0.000871463
3.42381,0.000986790
3.46271,0.00110206
3.54053,0.00097325
3.58499,0.000859511
3.61834,0.000679668
3.64613,0.000508572
3.65725,0.000370181
