
0.00396954,0.227227
0.00567471,0.0228424
0.0354509,0.0196985
0.0574392,0.0280126
0.109451,0.0246113
0.124449,0.0197066
0.169416,0.0104986
0.206169,0.01638
0.228006,0.028559
0.258002,0.0183103
0.294493,0.0406212
0.339845,0.012882
0.406415,0.0163952
0.465954,0.0124207
0.525162,0.0146784
0.629448,0.00796831
0.659458,0.00501502
0.682161,0.00272142
0.719601,0.0016814
0.756354,0.00262333
0.770857,0.00409251
0.770376,0.00782715
0.792295,0.0122111
0.821893,0.0133982
0.873918,0.0115553
0.933113,0.0139111
0.955184,0.0177013
0.992143,0.0209168
1.01454,0.0170621
1.06646,0.0170662
1.11115,0.0131698
1.14843,0.0101627
1.17081,0.00844488
1.20025,0.0115728
1.23729,0.0122363
1.27452,0.00998199
1.28203,0.00876818
1.36345,0.0109554
1.42293,0.00893797
1.50471,0.00689855
1.56423,0.00532392
1.59424,0.00335072
1.7056,0.00289063
1.7429,0.00214946
1.78029,0.00143018
1.7954,0.00098741
1.80305,0.000720657
1.81799,0.000621426
1.8257,0.000421149
1.82603,0.000269979
1.87057,0.000255435
1.88557,0.00020453
1.90806,0.000146545
1.9235,6.49E-05
1.94262,0.000296346
1.94317,0.00054616
1.9437,0.00102539
1.94422,0.00196111
1.95753,0.00396537
1.97953,0.00553553
2.0315,0.00514137
2.04656,0.00382271
2.06914,0.00245081
2.10643,0.00185649
2.12156,0.00123511
2.15156,0.000791881
2.19474,0.00121286
2.19555,0.00157201
2.19633,0.00211443
2.19702,0.0031784
2.20968,0.00404425
2.22433,0.00514597
2.25432,0.00336098
2.26192,0.0025932
2.26959,0.00185789
2.27237,0.00143337
2.29968,0.00104629
2.32215,0.00077796
2.35149,0.00121373
2.36602,0.0018246
2.37316,0.00264305
2.40256,0.00375873
2.46214,0.00269358
2.5365,0.0020789
2.5886,0.00163433
2.61065,0.0021185
2.69239,0.00172857
2.73708,0.00133392
2.75213,0.000991795
2.79693,0.000659929
2.81895,0.000904327
2.87802,0.00128624
2.94481,0.00121707
3.00442,0.000840454
3.03443,0.000528958
3.04959,0.000339113
3.05719,0.000266538
3.07966,0.000198183
3.16106,0.000252249
3.19791,0.000345691
3.22003,0.000408459
3.24193,0.00066129
3.25663,0.000781334
3.32333,0.000841697
3.3825,0.00105155
3.464,0.00117563
3.50116,0.00105212
3.58291,0.000842709
3.635,0.000662495
3.66498,0.000432695
3.67258,0.000340093
3.68284,0.000239178
3.71713,0.000315866
3.71678,0.00051133
3.73128,0.000797697
3.73845,0.00111348
3.74558,0.00164311
3.775,0.0022938
3.812,0.00256394
3.85629,0.00338601
3.90794,0.00481581
3.94493,0.00548361
3.99694,0.00481779
4.04904,0.0037875
4.10112,0.00303322
4.13839,0.00234063
4.15339,0.00187417
4.1535,0.001616
4.18328,0.00139358
4.23503,0.00174096
4.23668,0.00276657
4.24927,0.00386191
4.26392,0.00491395
4.27117,0.00613761
4.35282,0.00559671
4.3752,0.00473765
4.41957,0.00559844
4.43421,0.00725676
4.44147,0.00906381
4.49334,0.00958415
4.50797,0.0126554
4.53,0.0170239
4.54457,0.0242083
4.60397,0.0220726
4.64874,0.0152412
4.64895,0.0115432
4.64918,0.0084245
4.70093,0.0105245
4.71547,0.0158214
4.71616,0.0237827
4.72218,0.0407017
4.75297,0.00891028
4.76097,0.00409232
4.79727,0.0117672
4.85631,0.0173684
4.90097,0.013909
4.92353,0.00925394
4.93857,0.00700914
4.96101,0.00540834
4.98363,0.00327992
4.99883,0.00198906
5.02784,0.00484085
5.04751,0.00755141
5.07176,0.0105426
5.10119,0.0144475
5.11567,0.0233895
5.16726,0.0364948
5.18986,0.0225464
5.2194,0.0266411
5.27909,0.0164616
5.3157,0.0314891
5.36053,0.0201903
5.41166,0.0580599
5.47914,0.0217554
5.52313,0.0431879
5.55309,0.0287348
5.59762,0.0276952
5.62775,0.0147536
5.67944,0.0202202
5.73837,0.0346132
5.76135,0.0129671
5.83586,0.0081628
5.8807,0.00513778
5.88846,0.00323324
5.96927,0.00912818
6.01407,0.00607378
6.10336,0.00411784
6.12527,0.00654436
6.16203,0.0100231
6.16913,0.0153489
6.18343,0.031616
6.22865,0.012067
6.27265,0.0235151
6.30995,0.0174858
6.36217,0.0116352
6.41433,0.00833775
6.51079,0.0078905
6.585,0.00746647
6.66692,0.00470031
6.68947,0.00312721
6.71196,0.00228254
6.74195,0.00146342
6.78666,0.00110858
6.85331,0.00126248
6.92032,0.000888144
